globalid,created_date,created_user,last_edited_date,last_edited_user,field_1,field_2,field_3,field_4,field_5,grade,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_13_other,field_14,field_15,field_15_other,field_16,field_18,x,y
{0FD80A55-7EA2-41AD-88F7-A6E6BABE89BA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ประชานุกูล,ลานกีฬา,สำนักงานเขต,บางซื่อ,,A,/,กรุงเทพมหานคร,,,,,,,,,,,,13.83043383,100.5367862
{A59E09C5-9050-45D4-857C-CA01FAB5C0BF},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านไพโรจน์,ลานกีฬา,สำนักงานเขต,บางนา,,A,×,เอกชน มีสัญญาใช้สอย แต่ไม่ยอมยกให้ กทม.,ปรับปรุงปี 2566,,,,,,,,,,,13.66995635,100.6416971
{C963CA43-9CF0-47DF-BEC5-93AAEE8D60D9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,เคหะชุมชนบางนา 2,ลานกีฬา,สำนักงานเขต,บางนา,,B,×,เอกชน มีสัญญาใช้สอย แต่ไม่ยอมยกให้ กทม.,ปรับปรุงปี 2566,,,,,,,,,,,13.66336084,100.6409945
{4EE982E4-0F61-4114-860B-3BCAE7C6ADEC},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านกานดาคลาสสิควิลล์,ลานกีฬา,สำนักงานเขต,บางบอน,,C,/,บริษัท กานดาพร็อพเพอร์ตี้ จำกัด,,,,,,,,,,,,13.65259085,100.3595194
{08BAADE6-7C76-40D5-AE3F-8D2C99D5D238},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาสำนักงานเขตบางบอน,ลานกีฬา,สำนักงานเขต,บางบอน,,C,×,กรุงเทพมหานคร,,,,,,,,,,,,13.63109649,100.3638242
{E30B8485-6A50-42DB-9C41-754464E888EB},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาเรือนจำพิเศษธนบุรี,ลานกีฬา,สำนักงานเขต,บางบอน,,C,×,กรุงเทพมหานคร,,,,,,,,,,,,13.64421119,100.3865864
{8CA26E88-DE5C-4B7C-8F9D-0FFAC2C3D966},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านพระปิ่น ๕,ลานกีฬา,สำนักงานเขต,บางบอน,,B,/,บริษัท อิ่มอัมพร กรุ๊ป จำกัด,,,,,,,,,,,,13.64138213,100.3887108
{3CF62B66-76F6-4F61-8E0B-CA88861A71FD},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ต้านยาเสพติดหมู่บ้านบางบอนวิลล่าโครงการ ๒,ลานกีฬา,สำนักงานเขต,บางบอน,,C,/,เอกชน,,,,,,,,,,,,13.65948186,100.4062824
{EDF2EF24-8969-478F-8030-58E9D3773A94},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ต้านยาเสพติดหมู่บ้าน ดี.เค. ซอย ๓,ลานกีฬา,สำนักงานเขต,บางบอน,,C,/,เอกชน,,,,,,,,,,,,13.6529125,100.4090906
{3D2AEE36-2D4C-4F71-924C-D45319A18FA8},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านเอส.เค.,ลานกีฬา,สำนักงานเขต,บางบอน,,C,×,-,,,,,,,,,,,,13.67488537,100.4098639
{AD3EE199-A20D-496F-B2C4-12CE12CEB17D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ต้านยาเสพติดหมู่บ้าน ดี.เค. ซอย ๑๓,ลานกีฬา,สำนักงานเขต,บางบอน,,C,/,บริษัท วงแหวนเรียลเอสเตท จำกัด,,,,,,,,,,,,13.65575094,100.4097596
{CF5360A3-7893-486E-8CD8-0FD6CAAE39DD},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ต้านยาเสพติดหมู่บ้าน ดี.เค. ซอย 6,ลานกีฬา,สำนักงานเขต,บางบอน,,B,/,เอกชน,,,,,,,,,,,,13.65372158,100.4133771
{BE5D7C6E-3494-461E-BC38-61C6335852EC},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านทองภูมิวิลล่า,ลานกีฬา,สำนักงานเขต,บางบอน,,C,/,บริษัท ทองภูมิ เคหการ จำกัด,,,,,,,,,,,,13.67782428,100.4213856
{8C5F9661-AC2B-441F-A169-162AFCCCC120},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านบางบอนวิลล่า,ลานกีฬา,สำนักงานเขต,บางบอน,,C,/,บริษัท บางกอกเพลซ จำกัด,,,,,,,,,,,,13.68164456,100.4286259
{30DEAB39-DA38-45B9-A35A-3095B4ADDEB3},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนซอยกำนันแม้น ๓,ลานกีฬา,สำนักงานเขต,บางบอน,,C,/,เอกชน,,,,,,,,,,,,13.69041745,100.4370917
{8C6ED882-C3FF-4316-8B5B-5CD1D419AED3},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนสวนผัก,ลานกีฬา,สำนักงานเขต,บางบอน,,C,/,เอกชน,,,,,,,,,,,,13.68950402,100.4377819
{7F2395AB-122F-4679-8BCB-4FCD8580D838},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวัดภาณุรังษี,ลานกีฬา,สำนักงานเขต,บางพลัด,,C,/,วัดภาณุรังษี,,,,,,,,,,,,13.65372158,100.4133771
{E8B3AD4C-4F07-4D05-8AC1-111A83718FCD},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวัดรวกบางบำหรุ,ลานกีฬา,สำนักงานเขต,บางพลัด,,C,/,วัดรวกบางบำหรุ,,,,,,,,,,,,13.78259592,100.4842335
{75FA2AD4-CF4D-4CEB-83AA-3F077B073879},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวัดเพลง,ลานกีฬา,สำนักงานเขต,บางพลัด,,C,/,วัดเพลง,,,,,,,,,,,,13.79477067,100.4881336
{5F7CD2B1-095E-460B-81F7-0D2F961214BD},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวัดดาวดึงษาราม,ลานกีฬา,สำนักงานเขต,บางพลัด,,C,/,เอกชน,,,,,,,,,,,,13.76805302,100.4915148
{75BB31F8-C564-414F-8E07-2AFD52632AB2},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,โรงเรียนวัดทองใน,ลานกีฬา,สำนักงานเขต,บางพลัด,,B,×,โรงเรียนวัดทองใน,,,,,,,,,,,,13.77894652,100.4935239
{5F5E9C07-A749-4F3E-880F-43C0AE787022},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวัดบวรมงคล,ลานกีฬา,สำนักงานเขต,บางพลัด,,B,/,วัดบวรมงคล,,,,,,,,,,,,13.77564268,100.4959735
{9B98B00D-49E2-44FE-877F-F88A4F600B23},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวัดบางพลัด,ลานกีฬา,สำนักงานเขต,บางพลัด,,C,/,วัดบางพลัด,,,,,,,,,,,,13.79303217,100.4990332
{BC9101B7-C002-47C2-82D6-C7BC9E51A1F9},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาพัฒนาซอย 85,ลานกีฬา,สำนักงานเขต,บางพลัด,,C,/,เอกชน,,,,,,,,,,,,13.79731444,100.5005697
{E3FF883D-3C1B-4809-82B3-3C7A2A822DE8},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาวัดเทพนารี,ลานกีฬา,สำนักงานเขต,บางพลัด,,B,/,วัดเทพนารี,,,,,,,,,,,,13.78490505,100.5007271
{2F361B73-0862-44D1-AE0F-B3ECF303A3BD},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาแสงทอง,ลานกีฬา,สำนักงานเขต,บางพลัด,,A,/,กรุงเทพมหานคร,รายจ่ายประจำปี 2567,29000,,,,,,,,,อยู่ระหว่างขออนุมัติจัดสรรเงิน,13.80041467,100.5040355
{39B05A2C-8D29-4820-A71D-C75A5D9FE926},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬามหานครปลอดยาเสพติด,ลานกีฬา,สำนักงานเขต,บางรัก,,A,/,การทางพิเศษแห่งประเทศไทย,,,,,,,,,,,,13.73052012,100.5175095
{56C1E006-2229-48B4-9A6D-36F1AAD52850},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนแฟลตครอบครัว สน.บางรัก,ลานกีฬา,สำนักงานเขต,บางรัก,,B,/,กรมธนารักษ์,,,,,,,,,,,,13.73010798,100.5231662
{6B3DD647-5965-43EF-83DA-692E318E6932},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ลานกีฬาชุมชนซอยพิพัฒน์ 2,ลานกีฬา,สำนักงานเขต,บางรัก,,B,/,กรมธนารักษ์,,,"เปลี่ยนห่วงตาข่ายบาสและจัดซื้ออุปกรณ์กีฬา 2,000.-บาท",,,,,,,,อยู่ระหว่างโยธาประมาณราคา,13.72554699,100.5322724
{854AF7E7-DD0B-4393-AF61-677741227167},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนโครงการร่วมกันสร้าง,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,×,-,,,,,,,,,,,,13.78936566,100.6299474
{83B6D259-D416-44BE-A37B-3E8E18F8564B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านสินธร,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,×,-,,,,,,,,,,,,13.76767059,100.6457799
{F13B8FB7-7955-4A7D-8264-3BC232C61A2B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 19,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,นิติบุคคลอาคารชุดแฟลตคลองจั่นหลังที่ 19,,,,,,,,,,,,13.77241575,100.647382
{C87B0958-62A7-4749-86D9-51D846D5DCC5},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 27,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,นิติบุคคลอาคารชุดแฟลตคลองจั่นหลังที่ 27,,,,,,,,,,,,13.76882089,100.6487198
{A833F84D-152F-43D9-8E0E-812697CC6D59},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 22 ลาน 1,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,นิติบุคคลอาคารชุดแฟลตคลองจั่นหลังที่ 22,,,,,,,,,,,,13.77085334,100.6494425
{D869BEEB-9D66-4078-8628-26BA53A4C0FF},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,โรงเรียนลำสาลี,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,กรุงเทพมหานคร,,,,,,,,,,,,13.74750768,100.6495946
{2B17D504-4F80-40B9-872E-D967A48EF878},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 22 ลาน 2,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,นิติบุคคลอาคารชุดแฟลตคลองจั่นหลังที่ 22,,,,,,,,,,,,13.77039082,100.6497604
{0FB0F15C-3F91-48B5-813F-472224A2B774},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 24,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,นิติบุคคลอาคารชุดแฟลตคลองจั่นหลังที่ 24,,,,,,,,,,,,13.76975001,100.6498182
{0F2EFDD6-BC52-4D75-8363-A700273C2750},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 30,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,นิติบุคคลอาคารชุดแฟลตคลองจั่นหลังที่ 30,,,,,,,,,,,,13.76781301,100.6500027
{1B1EF585-B5A1-4A40-882D-218D502FA11B},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 7 ลาน 1,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,ลานกีฬาแฟลตคลองจั่นหลังที่ 7,,,,,,,,,,,,13.77496255,100.6505094
{671B93E9-F500-40D9-84F0-D0ED92892906},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 28,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,นิติบุคคลอาคารชุดแฟลตคลองจั่นหลังที่ 28,,,,,,,,,,,,13.76861402,100.6507041
{091F8F1C-6313-4E4C-80EF-165530C02626},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 7 ลาน 2,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,ลานกีฬาแฟลตคลองจั่นหลังที่ 7,,,,,,,,,,,,13.77451293,100.650982
{8186995D-0D3C-4E52-8401-3051FADE959D},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนหมู่บ้านสวนสน,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,/,บริษัทมิตรแท้,,,,,,,,,,,,13.75852243,100.6519644
{4A92E3AC-8539-480C-922B-73DF6401ABBA},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,แฟลตคลองจั่นหลังที่ 4 - 8,ลานกีฬา,สำนักงานเขต,บางกะปิ,,C,×,-,,,,,,,,,,,,13.77452316,100.6522287
{23092449-2E0A-4163-8885-016BD7D5E682},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านสามัคคี 53,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,C,/,กรุงเทพมหานคร,ปรับปรุงปี 2567,,,,,,,,,,,13.80579711,100.6417417
{01054ECE-4F3E-443E-8005-A3C154F3DBFF},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านสราญรมย์,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,B,×,-,,,,,,,,,,,,13.81502956,100.6444532
{D359CF24-8B3D-48CE-A9E2-35DBAD4E1723},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านสินธานี 1,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,B,×,-,,,,,,,,,,,,13.79887253,100.6452846
{47B61DDA-F810-4240-96A4-AE03AE1BAA23},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านวังทองวิลล่า,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,C,×,-,ปรับปรุงปี 2567,,,,,,,,,,,13.78705241,100.6458038
{80DE404B-9DBB-4273-B0FB-1E968668B46F},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านธนะสินโครงการ 1,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,B,×,-,,,,,,,,,,,,13.8060989,100.6524161
{EDA41F1B-E8BD-47E3-8210-39AE52B704D0},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านศรีนครพัฒนา 1,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,A,×,-,,,,,,,,,,,,13.78362416,100.6554097
{9467D556-C506-47FD-85B8-0D2976F156EC},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,ชุมชนสุวรรณนิเวศน์,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.79513644,100.6588681
{C2D37D59-7BF5-4D53-8AC8-0C27A9EB4EF1},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านอัมรินทร์นิเวศน์ 2,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,A,×,-,ปรับปรุงปี 2567,,,,,,,,,,,13.82832285,100.6600173
{92806B2A-D5E7-4BAA-88FE-EB7FB5447F30},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,หมู่บ้านทวีสุข,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,B,/,กรุงเทพมหานคร,,,,,,,,,,,,13.78053807,100.6627202
{413F0ED3-B937-4426-80E4-39B1FDBC7CC8},2024-05-20 18:32,GIO_20,2024-05-20 18:32,GIO_20,โครงการบ้านเอื้ออาทรบึงกุ่ม โซน 1,ลานกีฬา,สำนักงานเขต,บึงกุ่ม,,A,/,การเคหะแห่งชาติ,,,,,,,,,,,,13.78603747,100.6705381
